down,yardline,yards_to_go,count,fantasy_points,avg_fantasy_points
1,crap,long,32,4.640000000000001,0.14500000000000002
1,crap,really_long,3,2.5200000000000005,0.8400000000000002
1,fg,long,32,3.6000000000000005,0.11250000000000002
1,fg,really_long,2,0.16,0.08
1,goaline,long,8,12.96,1.62
1,goaline,medium,5,4.2,0.8400000000000001
1,goaline,short,5,8.16,1.6320000000000001
1,midfield,long,218,69.88000000000001,0.3205504587155964
1,midfield,medium,2,0.28,0.14
1,midfield,really_long,9,7.64,0.8488888888888888
1,redzone,long,23,26.319999999999997,1.1443478260869564
1,redzone,medium,1,0.0,0.0
1,redzone,really_long,2,4.359999999999999,2.1799999999999997
1,touchback,long,96,27.96,0.29125
1,touchback,medium,1,0.28,0.28
1,touchback,really_long,4,0.6,0.15
2,crap,long,27,9.799999999999999,0.36296296296296293
2,crap,medium,3,0.32,0.10666666666666667
2,crap,really_long,10,7.640000000000001,0.764
2,fg,long,21,10.6,0.5047619047619047
2,fg,medium,6,5.720000000000001,0.9533333333333335
2,fg,really_long,8,3.16,0.395
2,fg,short,2,0.2,0.1
2,goaline,long,9,4.960000000000001,0.5511111111111112
2,goaline,medium,7,8.64,1.2342857142857144
2,goaline,short,9,2.4000000000000004,0.2666666666666667
2,midfield,long,102,21.240000000000002,0.20823529411764707
2,midfield,medium,42,11.48,0.2733333333333333
2,midfield,really_long,29,5.48,0.18896551724137933
2,midfield,short,15,1.52,0.10133333333333333
2,redzone,long,11,5.800000000000002,0.5272727272727274
2,redzone,medium,5,4.68,0.9359999999999999
2,redzone,really_long,7,-1.52,-0.21714285714285714
2,redzone,short,1,0.28,0.28
2,touchback,long,40,11.48,0.28700000000000003
2,touchback,medium,10,2.8000000000000003,0.28
2,touchback,really_long,15,9.079999999999998,0.6053333333333332
2,touchback,short,4,0.6799999999999999,0.16999999999999998
3,crap,long,12,2.76,0.22999999999999998
3,crap,medium,7,1.5200000000000002,0.21714285714285717
3,crap,really_long,5,-0.5199999999999999,-0.10399999999999998
3,crap,short,1,0.4,0.4
3,fg,long,9,1.32,0.14666666666666667
3,fg,medium,5,1.44,0.288
3,fg,really_long,5,0.72,0.144
3,fg,short,6,-0.64,-0.10666666666666667
3,goaline,long,6,4.5200000000000005,0.7533333333333334
3,goaline,medium,11,20.919999999999998,1.9018181818181816
3,goaline,short,8,20.520000000000003,2.5650000000000004
3,midfield,long,61,10.76,0.1763934426229508
3,midfield,medium,47,18.04,0.38382978723404254
3,midfield,really_long,28,10.68,0.3814285714285714
3,midfield,short,40,5.200000000000001,0.13000000000000003
3,redzone,long,5,4.44,0.8880000000000001
3,redzone,medium,7,4.640000000000001,0.6628571428571429
3,redzone,really_long,4,0.0,0.0
3,redzone,short,7,10.44,1.4914285714285713
3,touchback,long,23,2.3600000000000003,0.10260869565217393
3,touchback,medium,8,-1.3199999999999998,-0.16499999999999998
3,touchback,really_long,13,2.92,0.2246153846153846
3,touchback,short,4,1.52,0.38
4,fg,really_long,1,0.0,0.0
4,goaline,short,2,4.12,2.06
4,midfield,long,2,0.0,0.0
4,midfield,medium,3,1.4000000000000001,0.46666666666666673
4,midfield,short,7,0.24,0.03428571428571429
