9,17399,9_Steve_Andrew,Steve,QB,Jameis Winston,QB,23,37,261,3,0,3,11,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,21
9,11247,9_Steve_Andrew,Steve,RB,Jonathan Stewart,RB,0,0,0,0,0,15,42,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,4
9,17586,9_Steve_Andrew,Steve,RB,Melvin Gordon,RB,0,0,0,0,0,32,196,1,4,65,0,4,0,0,0,,,,,,,,,,,,,,,,,,31
9,16791,9_Steve_Andrew,Steve,WR,Donte Moncrief,WR,0,0,0,0,0,0,0,0,3,55,1,6,0,0,0,,,,,,,,,,,,,,,,,,11
9,12579,9_Steve_Andrew,Steve,WR,Jeremy Maclin,WR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,0
9,15847,9_Steve_Andrew,Steve,TE,Travis Kelce,TE,0,0,0,0,0,0,0,0,5,58,0,7,0,0,0,,,,,,,,,,,,,,,,,,5
9,15855,9_Steve_Andrew,Steve,FLEX,Christine Michael,RB,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,6
9,11923,9_Steve_Andrew,Steve,K,Steven Hauschka,K,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,4,4,,,,,,,,8
9,60021,9_Steve_Andrew,Steve,D/ST,Eagles D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,28,1
9,15795,9_Steve_Andrew,Steve,Bench,DeAndre Hopkins,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
9,13983,9_Steve_Andrew,Steve,Bench,A.J. Green,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
9,16777,9_Steve_Andrew,Steve,Bench,Carlos Hyde,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
9,14053,9_Steve_Andrew,Steve,Bench,Randall Cobb,WR,0,0,0,0,0,0,0,0,2,14,1,2,0,0,0,,,,,,,,,,,,,,,,,,7
