14,17399,14_Steve_Mike,Steve,QB,Jameis Winston,QB,16,26,184,0,0,5,16,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,8
14,16777,14_Steve_Mike,Steve,RB,Carlos Hyde,RB,0,0,0,0,0,17,193,0,1,7,1,1,0,0,0,,,,,,,,,,,,,,,,,,25
14,17586,14_Steve_Mike,Steve,RB,Melvin Gordon,RB,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,0
14,15795,14_Steve_Mike,Steve,WR,DeAndre Hopkins,WR,0,0,0,0,0,0,0,0,2,33,0,4,0,0,0,,,,,,,,,,,,,,,,,,3
14,16791,14_Steve_Mike,Steve,WR,Donte Moncrief,WR,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,0
14,15847,14_Steve_Mike,Steve,TE,Travis Kelce,TE,0,0,0,0,0,0,0,0,5,101,0,8,0,0,0,,,,,,,,,,,,,,,,,,10
14,17929,14_Steve_Mike,Steve,FLEX,Tyreek Hill,WR,0,0,0,0,0,1,2,0,6,66,1,6,0,1,1,,,,,,,,,,,,,,,,,,16
14,11923,14_Steve_Mike,Steve,K,Steven Hauschka,K,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,1,1,,,,,,,,4
14,60004,14_Steve_Mike,Steve,D/ST,Bengals D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,0,10,9
14,13983,14_Steve_Mike,Steve,Bench,A.J. Green,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
14,11247,14_Steve_Mike,Steve,Bench,Jonathan Stewart,RB,0,0,0,0,0,24,66,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,12
14,14053,14_Steve_Mike,Steve,Bench,Randall Cobb,WR,0,0,0,0,0,0,0,0,3,33,0,3,0,0,0,,,,,,,,,,,,,,,,,,3
14,5536,14_Steve_Mike,Steve,Bench,Ben Roethlisberger,QB,17,31,220,0,3,3,-2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2
14,15855,14_Steve_Mike,Steve,Bench,Christine Michael,RB,0,0,0,0,0,10,36,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,3
14,17840,14_Steve_Mike,Steve,Bench,Tyler Boyd,WR,0,0,0,0,0,2,40,0,6,49,0,6,0,0,0,,,,,,,,,,,,,,,,,,8
14,60021,14_Steve_Mike,Steve,Bench,Eagles D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,27,9
14,5529,14_Steve_Mike,Mike,QB,Philip Rivers,QB,21,39,236,2,3,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,7
14,17797,14_Steve_Mike,Mike,RB,Ezekiel Elliott,RB,0,0,0,0,0,24,107,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,10
14,17556,14_Steve_Mike,Mike,RB,Jay Ajayi,RB,0,0,0,0,0,20,48,0,1,15,0,3,0,0,0,,,,,,,,,,,,,,,,,,5
14,16731,14_Steve_Mike,Mike,WR,Brandin Cooks,WR,0,0,0,0,0,0,0,0,5,61,0,10,0,0,0,,,,,,,,,,,,,,,,,,6
14,13217,14_Steve_Mike,Mike,WR,Golden Tate,WR,0,0,0,0,0,1,-1,0,6,58,0,11,0,0,0,,,,,,,,,,,,,,,,,,5
14,5362,14_Steve_Mike,Mike,TE,Antonio Gates,TE,0,0,0,0,0,0,0,0,5,61,0,9,0,0,0,,,,,,,,,,,,,,,,,,6
14,17784,14_Steve_Mike,Mike,FLEX,Cameron Brate,TE,0,0,0,0,0,0,0,0,4,47,0,5,0,0,0,,,,,,,,,,,,,,,,,,4
14,14322,14_Steve_Mike,Mike,K,Dan Bailey,K,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,,,,,,,,0
14,60009,14_Steve_Mike,Mike,D/ST,Packers D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,3,0,0,10,19
14,8439,14_Steve_Mike,Mike,Bench,Aaron Rodgers,QB,18,23,246,3,0,3,-6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21
14,11295,14_Steve_Mike,Mike,Bench,Martellus Bennett,TE,0,0,0,0,0,0,0,0,4,70,1,4,0,0,0,,,,,,,,,,,,,,,,,,13
14,12503,14_Steve_Mike,Mike,Bench,Rashad Jennings,RB,0,0,0,0,0,15,45,0,2,12,0,2,0,0,0,,,,,,,,,,,,,,,,,,5
14,17834,14_Steve_Mike,Mike,Bench,Michael Thomas,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
14,17758,14_Steve_Mike,Mike,Bench,Quincy Enunwa,WR,0,0,0,0,0,0,0,0,3,29,0,7,0,0,0,,,,,,,,,,,,,,,,,,2
14,11439,14_Steve_Mike,Mike,Bench,Pierre Garcon,WR,0,0,0,0,0,0,0,0,5,59,1,6,0,0,0,,,,,,,,,,,,,,,,,,11
14,60019,14_Steve_Mike,Mike,Bench,Giants D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,0,7,13
14,2580,14_Nick_Charlie,Nick,QB,Drew Brees,QB,25,41,257,0,3,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,4
14,12514,14_Nick_Charlie,Nick,RB,LeSean McCoy,RB,0,0,0,0,0,12,27,1,6,81,0,7,0,0,0,,,,,,,,,,,,,,,,,,16
14,16020,14_Nick_Charlie,Nick,RB,Spencer Ware,RB,0,0,0,0,0,20,56,0,1,7,0,2,0,0,0,,,,,,,,,,,,,,,,,,5
14,13934,14_Nick_Charlie,Nick,WR,Antonio Brown,WR,0,0,0,0,0,0,0,0,5,78,0,11,0,0,0,,,,,,,,,,,,,,,,,,7
14,14221,14_Nick_Charlie,Nick,WR,Doug Baldwin,WR,0,0,0,0,0,0,0,0,6,46,0,11,0,0,0,,,,,,,,,,,,,,,,,,4
14,4527,14_Nick_Charlie,Nick,TE,Jason Witten,TE,0,0,0,0,0,0,0,0,4,26,0,7,0,0,0,,,,,,,,,,,,,,,,,,2
14,11278,14_Nick_Charlie,Nick,FLEX,Matt Forte,RB,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
14,17172,14_Nick_Charlie,Nick,K,Cairo Santos,K,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,3,,,,,,,,3
14,60008,14_Nick_Charlie,Nick,D/ST,Lions D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,17,2
14,5528,14_Nick_Charlie,Nick,Bench,Larry Fitzgerald,WR,0,0,0,0,0,0,0,0,3,12,0,9,0,0,0,,,,,,,,,,,,,,,,,,1
14,13213,14_Nick_Charlie,Nick,Bench,LeGarrette Blount,RB,0,0,0,0,0,18,72,1,1,7,0,1,0,0,0,,,,,,,,,,,,,,,,,,13
14,17805,14_Nick_Charlie,Nick,Bench,Corey Coleman,WR,0,0,0,0,0,1,1,0,3,26,0,11,0,0,0,,,,,,,,,,,,,,,,,,2
14,11237,14_Nick_Charlie,Nick,Bench,Matt Ryan,QB,18,28,237,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21
14,12601,14_Nick_Charlie,Nick,Bench,Mike Wallace,WR,0,0,0,0,0,0,0,0,5,52,0,8,0,0,0,,,,,,,,,,,,,,,,,,5
14,15102,14_Nick_Charlie,Nick,Bench,Rishard Matthews,WR,0,0,0,0,0,0,0,0,1,26,0,3,0,0,0,,,,,,,,,,,,,,,,,,2
14,60033,14_Nick_Charlie,Nick,Bench,Ravens D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,30,3
