8,17399,8_Steve_Daniel,Steve,QB,Jameis Winston,QB,16,32,180,2,0,3,16,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,18
8,17586,8_Steve_Daniel,Steve,RB,Melvin Gordon,RB,0,0,0,0,0,23,111,0,4,44,0,7,0,0,0,,,,,,,,,,,,,,,,,,15
8,15855,8_Steve_Daniel,Steve,RB,Christine Michael,RB,0,0,0,0,0,10,40,1,1,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,10
8,15795,8_Steve_Daniel,Steve,WR,DeAndre Hopkins,WR,0,0,0,0,0,0,0,0,4,44,0,7,0,0,0,,,,,,,,,,,,,,,,,,4
8,13983,8_Steve_Daniel,Steve,WR,A.J. Green,WR,0,0,0,0,0,0,0,0,9,121,0,18,0,0,0,,,,,,,,,,,,,,,,,,12
8,15847,8_Steve_Daniel,Steve,TE,Travis Kelce,TE,0,0,0,0,0,0,0,0,7,101,1,10,0,0,0,,,,,,,,,,,,,,,,,,16
8,15062,8_Steve_Daniel,Steve,FLEX,Travis Benjamin,WR,0,0,0,0,0,0,0,0,3,44,1,10,0,0,0,,,,,,,,,,,,,,,,,,10
8,11923,8_Steve_Daniel,Steve,K,Steven Hauschka,K,,,,,,,,,,,,,,,,1,1,1,1,0,0,2,2,2,2,,,,,,,,9
8,11247,8_Steve_Daniel,Steve,Bench,Jonathan Stewart,RB,0,0,0,0,0,25,95,2,1,25,0,2,0,1,0,,,,,,,,,,,,,,,,,,21
8,16777,8_Steve_Daniel,Steve,Bench,Carlos Hyde,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,14053,8_Steve_Daniel,Steve,Bench,Randall Cobb,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,5536,8_Steve_Daniel,Steve,Bench,Ben Roethlisberger,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,16782,8_Steve_Daniel,Steve,Bench,Jerick McKinnon,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,16791,8_Steve_Daniel,Steve,Bench,Donte Moncrief,WR,0,0,0,0,0,1,-1,0,4,41,1,9,0,0,0,,,,,,,,,,,,,,,,,,10
8,60034,8_Steve_Daniel,Steve,Bench,Texans D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,13,5
8,60021,8_Steve_Daniel,Steve,Bench,Eagles D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,29,0
8,12483,8_Steve_Daniel,Daniel,QB,Matthew Stafford,QB,27,41,240,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,13
8,16803,8_Steve_Daniel,Daniel,RB,Jeremy Hill,RB,0,0,0,0,0,20,76,1,1,-3,0,1,0,0,0,,,,,,,,,,,,,,,,,,13
8,17695,8_Steve_Daniel,Daniel,RB,Matt Jones,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,13215,8_Steve_Daniel,Daniel,WR,Dez Bryant,WR,0,0,0,0,0,0,0,0,4,113,1,14,0,0,0,,,,,,,,,,,,,,,,,,17
8,9705,8_Steve_Daniel,Daniel,WR,Brandon Marshall,WR,0,0,0,0,0,0,0,0,4,68,0,9,0,0,0,,,,,,,,,,,,,,,,,,6
8,9761,8_Steve_Daniel,Daniel,TE,Delanie Walker,TE,0,0,0,0,0,1,3,0,4,75,0,5,0,0,0,,,,,,,,,,,,,,,,,,7
8,15072,8_Steve_Daniel,Daniel,FLEX,Marvin Jones,WR,0,0,0,0,0,0,0,0,3,33,0,7,0,0,0,,,,,,,,,,,,,,,,,,3
8,17169,8_Steve_Daniel,Daniel,K,Chandler Catanzaro,K,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,2,,,,,,,,2
8,60016,8_Steve_Daniel,Daniel,D/ST,Vikings D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,20,1
8,16733,8_Steve_Daniel,Daniel,Bench,Odell Beckham Jr.,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,14908,8_Steve_Daniel,Daniel,Bench,Michael Floyd,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,16724,8_Steve_Daniel,Daniel,Bench,Blake Bortles,QB,33,54,337,3,0,4,22,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,29
8,17678,8_Steve_Daniel,Daniel,Bench,T.J. Yeldon,RB,0,0,0,0,0,3,20,0,4,36,0,4,0,0,0,,,,,,,,,,,,,,,,,,5
8,14885,8_Steve_Daniel,Daniel,Bench,Doug Martin,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
8,11364,8_Steve_Daniel,Daniel,Bench,Gary Barnidge,TE,0,0,0,0,0,0,0,0,3,42,0,7,0,0,0,,,,,,,,,,,,,,,,,,4
8,14129,8_Steve_Daniel,Daniel,Bench,Bilal Powell,RB,0,0,0,0,0,6,76,1,1,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,13
8,14881,8_Charlie_ChiBong,Charlie,QB,Russell Wilson,QB,22,34,253,0,1,3,11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,9
8,17442,8_Charlie_ChiBong,Charlie,RB,David Johnson,RB,0,0,0,0,0,10,24,0,7,84,0,9,0,0,0,,,,,,,,,,,,,,,,,,10
8,17133,8_Charlie_ChiBong,Charlie,RB,Isaiah Crowell,RB,0,0,0,0,0,11,29,1,2,34,0,2,0,0,0,,,,,,,,,,,,,,,,,,11
8,16730,8_Charlie_ChiBong,Charlie,WR,Kelvin Benjamin,WR,0,0,0,0,0,0,0,0,2,73,0,5,0,0,0,,,,,,,,,,,,,,,,,,7
