5536,12_Steve_ChiBong,Steve,QB,Ben Roethlisberger,QB,14,20,221,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20
11247,12_Steve_ChiBong,Steve,RB,Jonathan Stewart,RB,0,0,0,0,0,17,96,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,21
17586,12_Steve_ChiBong,Steve,RB,Melvin Gordon,RB,0,0,0,0,0,17,70,0,4,19,0,4,0,0,0,,,,,,,,,,,,,,,,,,8
15795,12_Steve_ChiBong,Steve,WR,DeAndre Hopkins,WR,0,0,0,0,0,0,0,0,5,70,0,9,0,0,0,,,,,,,,,,,,,,,,,,7
16791,12_Steve_ChiBong,Steve,WR,Donte Moncrief,WR,0,0,0,0,0,0,0,0,6,45,1,11,0,0,0,,,,,,,,,,,,,,,,,,10
15847,12_Steve_ChiBong,Steve,TE,Travis Kelce,TE,0,0,0,0,0,0,0,0,8,101,0,15,0,0,0,,,,,,,,,,,,,,,,,,10
16777,12_Steve_ChiBong,Steve,FLEX,Carlos Hyde,RB,0,0,0,0,0,13,65,0,5,30,1,6,0,0,0,,,,,,,,,,,,,,,,,,15
11923,12_Steve_ChiBong,Steve,K,Steven Hauschka,K,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,,,,,,,,4
60021,12_Steve_ChiBong,Steve,D/ST,Eagles D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,27,-1
13983,12_Steve_ChiBong,Steve,Bench,A.J. Green,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
14053,12_Steve_ChiBong,Steve,Bench,Randall Cobb,WR,0,0,0,0,0,0,0,0,6,41,0,7,0,0,0,,,,,,,,,,,,,,,,,,4
15855,12_Steve_ChiBong,Steve,Bench,Christine Michael,RB,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
15062,12_Steve_ChiBong,Steve,Bench,Travis Benjamin,WR,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,,,,,,,,,,,,,,,,,,0
17399,12_Steve_ChiBong,Steve,Bench,Jameis Winston,QB,21,28,220,2,1,5,12,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,15
12579,12_Steve_ChiBong,Steve,Bench,Jeremy Maclin,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
17840,12_Steve_ChiBong,Steve,Bench,Tyler Boyd,WR,0,0,0,0,0,0,0,0,5,62,0,9,0,0,0,,,,,,,,,,,,,,,,,,6
17907,12_Steve_ChiBong,ChiBong,QB,Dak Prescott,QB,17,24,195,1,0,8,39,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20
17689,12_Steve_ChiBong,ChiBong,RB,Tevin Coleman,RB,0,0,0,0,0,8,9,1,2,4,0,2,0,0,0,,,,,,,,,,,,,,,,,,6
11383,12_Steve_ChiBong,ChiBong,RB,Tim Hightower,RB,0,0,0,0,0,15,51,0,2,54,1,2,0,0,0,,,,,,,,,,,,,,,,,,16
11270,12_Steve_ChiBong,ChiBong,WR,Jordy Nelson,WR,0,0,0,0,0,0,0,0,8,91,0,12,0,0,0,,,,,,,,,,,,,,,,,,9
14924,12_Steve_ChiBong,ChiBong,WR,T.Y. Hilton,WR,0,0,0,0,0,0,0,0,3,54,0,5,0,0,0,,,,,,,,,,,,,,,,,,5
14054,12_Steve_ChiBong,ChiBong,TE,Kyle Rudolph,TE,0,0,0,0,0,0,0,0,9,64,0,10,0,0,0,,,,,,,,,,,,,,,,,,6
17600,12_Steve_ChiBong,ChiBong,FLEX,Jamison Crowder,WR,0,0,0,0,0,0,0,0,8,88,0,9,0,0,0,,,,,,,,,,,,,,,,,,8
15918,12_Steve_ChiBong,ChiBong,K,Caleb Sturgis,K,,,,,,,,,,,,,,,,0,0,1,1,0,0,2,2,1,1,,,,,,,,10
60012,12_Steve_ChiBong,ChiBong,D/ST,Chiefs D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,5,1,0,27,14
16913,12_Steve_ChiBong,ChiBong,Bench,James White,RB,0,0,0,0,0,0,0,0,4,22,0,9,0,0,0,,,,,,,,,,,,,,,,,,2
15349,12_Steve_ChiBong,ChiBong,Bench,Cole Beasley,WR,0,0,0,0,0,0,0,0,5,56,0,6,0,0,0,,,,,,,,,,,,,,,,,,5
14012,12_Steve_ChiBong,ChiBong,Bench,Andy Dalton,QB,26,48,283,1,0,3,14,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,12
17906,12_Steve_ChiBong,ChiBong,Bench,Kenneth Dixon,RB,0,0,0,0,0,13,49,0,4,31,0,4,0,0,0,,,,,,,,,,,,,,,,,,7
17133,12_Steve_ChiBong,ChiBong,Bench,Isaiah Crowell,RB,0,0,0,0,0,16,44,0,6,47,0,7,0,1,0,,,,,,,,,,,,,,,,,,6
16766,12_Steve_ChiBong,ChiBong,Bench,C.J. Fiedorowicz,TE,0,0,0,0,0,0,0,0,4,42,0,6,0,0,0,,,,,,,,,,,,,,,,,,4
11122,12_Steve_ChiBong,ChiBong,Bench,Matt Prater,K,,,,,,,,,,,,,,,,1,1,2,2,0,0,3,3,1,1,,,,,,,,12
2330,12_Homan_Daniel,Homan,QB,Tom Brady,QB,30,50,286,2,0,3,-4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,19
8479,12_Homan_Daniel,Homan,RB,Frank Gore,RB,0,0,0,0,0,15,28,0,1,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,2
14005,12_Homan_Daniel,Homan,RB,DeMarco Murray,RB,0,0,0,0,0,17,43,0,5,41,0,5,0,0,0,,,,,,,,,,,,,,,,,,8
16737,12_Homan_Daniel,Homan,WR,Mike Evans,WR,0,0,0,0,0,0,0,0,8,104,2,11,0,0,0,,,,,,,,,,,,,,,,,,22
14851,12_Homan_Daniel,Homan,WR,Terrelle Pryor Sr.,WR,0,0,0,0,0,0,0,0,6,131,0,12,0,0,0,,,,,,,,,,,,,,,,,,13
15788,12_Homan_Daniel,Homan,TE,Tyler Eifert,TE,0,0,0,0,0,0,0,0,5,68,1,11,0,0,0,,,,,,,,,,,,,,,,,,12
14886,12_Homan_Daniel,Homan,FLEX,Lamar Miller,RB,0,0,0,0,0,19,57,0,3,18,0,4,0,1,0,,,,,,,,,,,,,,,,,,4
15965,12_Homan_Daniel,Homan,K,Dustin Hopkins,K,,,,,,,,,,,,,,,,2,2,0,1,0,0,2,4,2,2,,,,,,,,6
60015,12_Homan_Daniel,Homan,D/ST,Dolphins D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,24,5
14922,12_Homan_Daniel,Homan,Bench,Mohamed Sanu,WR,0,0,0,0,0,1,5,0,8,65,0,8,0,0,0,,,,,,,,,,,,,,,,,,6
15994,12_Homan_Daniel,Homan,Bench,Theo Riddick,RB,0,0,0,0,0,9,45,0,5,13,0,5,0,0,0,,,,,,,,,,,,,,,,,,5
15920,12_Homan_Daniel,Homan,Bench,Latavius Murray,RB,0,0,0,0,0,19,45,1,3,43,0,4,0,0,0,,,,,,,,,,,,,,,,,,14
12556,12_Homan_Daniel,Homan,Bench,Kenny Britt,WR,0,0,0,0,0,0,0,0,5,52,1,10,0,0,0,,,,,,,,,,,,,,,,,,11
16725,12_Homan_Daniel,Homan,Bench,Sammy Watkins,WR,0,0,0,0,0,0,0,0,3,80,0,3,0,0,0,,,,,,,,,,,,,,,,,,8
12537,12_Homan_Daniel,Homan,Bench,Jared Cook,TE,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,,,,,,,,,,,,,,,,,,0
60017,12_Homan_Daniel,Homan,Bench,Patriots D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,17,8
12483,12_Homan_Daniel,Daniel,QB,Matthew Stafford,QB,23,40,232,1,0,4,30,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,16
