14880,16_Charlie_Andrew,Charlie,QB,Kirk Cousins,QB,18,29,270,1,0,5,30,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,29
17442,16_Charlie_Andrew,Charlie,RB,David Johnson,RB,0,0,0,0,0,28,95,3,4,41,0,7,0,1,0,,,,,,,,,,,,,,,,,,29
15825,16_Charlie_Andrew,Charlie,RB,Le'Veon Bell,RB,0,0,0,0,0,20,122,1,3,15,1,4,0,0,0,,,,,,,,,,,,,,,,,,25
17762,16_Charlie_Andrew,Charlie,WR,Tyrell Williams,WR,0,0,0,0,0,0,0,0,4,64,1,9,0,0,0,,,,,,,,,,,,,,,,,,12
17676,16_Charlie_Andrew,Charlie,WR,Stefon Diggs,WR,0,0,0,0,0,0,0,0,4,29,1,6,0,0,0,,,,,,,,,,,,,,,,,,8
9592,16_Charlie_Andrew,Charlie,TE,Vernon Davis,TE,0,0,0,0,0,0,0,0,1,13,0,2,0,0,0,,,,,,,,,,,,,,,,,,1
17739,16_Charlie_Andrew,Charlie,FLEX,Thomas Rawls,RB,0,0,0,0,0,8,8,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,0
2148,16_Charlie_Andrew,Charlie,K,Sebastian Janikowski,K,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,5,,,,,,,,3
60010,16_Charlie_Andrew,Charlie,D/ST,Titans D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,38,-3
14881,16_Charlie_Andrew,Charlie,Bench,Russell Wilson,QB,29,45,350,4,0,10,36,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,33
16730,16_Charlie_Andrew,Charlie,Bench,Kelvin Benjamin,WR,0,0,0,0,0,0,0,0,4,63,1,8,0,0,0,,,,,,,,,,,,,,,,,,12
14198,16_Charlie_Andrew,Charlie,Bench,Dion Lewis,RB,0,0,0,0,0,16,52,0,1,5,0,1,0,0,0,,,,,,,,,,,,,,,,,,5
2622,16_Charlie_Andrew,Charlie,Bench,Steve Smith Sr.,WR,0,0,0,0,0,0,0,0,7,79,1,7,1,0,0,,,,,,,,,,,,,,,,,,15
14904,16_Charlie_Andrew,Charlie,Bench,Ladarius Green,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
18093,16_Charlie_Andrew,Charlie,Bench,Kenneth Farrow,RB,0,0,0,0,0,9,28,0,4,29,0,4,0,0,0,,,,,,,,,,,,,,,,,,4
60007,16_Charlie_Andrew,Charlie,Bench,Broncos D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,33,-2
14163,16_Charlie_Andrew,Andrew,QB,Tyrod Taylor,QB,26,39,329,3,0,12,60,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,31
16944,16_Charlie_Andrew,Andrew,RB,Devonta Freeman,RB,0,0,0,0,0,13,53,0,8,35,0,8,0,0,0,,,,,,,,,,,,,,,,,,8
13204,16_Charlie_Andrew,Andrew,RB,Ryan Mathews,RB,0,0,0,0,0,18,46,0,1,16,0,1,0,0,0,,,,,,,,,,,,,,,,,,5
13295,16_Charlie_Andrew,Andrew,WR,Emmanuel Sanders,WR,0,0,0,0,0,0,0,0,1,26,0,3,0,0,0,,,,,,,,,,,,,,,,,,2
11283,16_Charlie_Andrew,Andrew,WR,DeSean Jackson,WR,0,0,0,0,0,0,0,0,5,114,0,7,0,0,0,,,,,,,,,,,,,,,,,,11
17822,16_Charlie_Andrew,Andrew,TE,Hunter Henry,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
17827,16_Charlie_Andrew,Andrew,FLEX,Sterling Shepard,WR,0,0,0,0,0,1,2,0,7,61,1,11,0,0,0,,,,,,,,,,,,,,,,,,12
15683,16_Charlie_Andrew,Andrew,K,Justin Tucker,K,,,,,,,,,,,,,,,,2,2,2,2,0,0,4,4,1,1,,,,,,,,15
60024,16_Charlie_Andrew,Andrew,D/ST,Chargers D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,0,0,20,9
16799,16_Charlie_Andrew,Andrew,Bench,Allen Robinson,WR,0,0,0,0,0,0,0,0,9,147,0,12,0,0,0,,,,,,,,,,,,,,,,,,14
15860,16_Charlie_Andrew,Andrew,Bench,Jordan Reed,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
13232,16_Charlie_Andrew,Andrew,Bench,Jimmy Graham,TE,0,0,0,0,0,0,0,0,2,43,1,3,0,0,0,,,,,,,,,,,,,,,,,,10
18078,16_Charlie_Andrew,Andrew,Bench,Robert Kelley,RB,0,0,0,0,0,19,76,0,2,6,0,3,0,0,0,,,,,,,,,,,,,,,,,,7
16800,16_Charlie_Andrew,Andrew,Bench,Davante Adams,WR,0,0,0,0,0,0,0,0,4,44,1,7,0,0,0,,,,,,,,,,,,,,,,,,10
16913,16_Charlie_Andrew,Andrew,Bench,James White,RB,0,0,0,0,0,1,14,0,3,32,1,4,0,0,0,,,,,,,,,,,,,,,,,,10
60026,16_Charlie_Andrew,Andrew,Bench,Seahawks D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,34,-1
17399,16_Steve_Homan,Steve,QB,Jameis Winston,QB,23,35,277,2,2,3,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,16
11247,16_Steve_Homan,Steve,RB,Jonathan Stewart,RB,0,0,0,0,0,11,50,0,1,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,5
16777,16_Steve_Homan,Steve,RB,Carlos Hyde,RB,0,0,0,0,0,13,38,0,3,24,1,3,0,1,0,,,,,,,,,,,,,,,,,,9
15795,16_Steve_Homan,Steve,WR,DeAndre Hopkins,WR,0,0,0,0,0,0,0,0,3,43,0,6,0,0,0,,,,,,,,,,,,,,,,,,4
16791,16_Steve_Homan,Steve,WR,Donte Moncrief,WR,0,0,0,0,0,0,0,0,2,30,1,3,0,0,0,,,,,,,,,,,,,,,,,,9
15847,16_Steve_Homan,Steve,TE,Travis Kelce,TE,0,0,0,0,0,0,0,0,11,160,1,12,0,0,0,,,,,,,,,,,,,,,,,,22
17611,16_Steve_Homan,Steve,FLEX,Ty Montgomery,RB,0,0,0,0,0,9,23,0,4,17,0,5,0,0,0,,,,,,,,,,,,,,,,,,3
11923,16_Steve_Homan,Steve,K,Steven Hauschka,K,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,2,2,3,,,,,,,,4
60034,16_Steve_Homan,Steve,D/ST,Texans D/ST,D/ST,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,0,10,9
13983,16_Steve_Homan,Steve,Bench,A.J. Green,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
14053,16_Steve_Homan,Steve,Bench,Randall Cobb,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
5536,16_Steve_Homan,Steve,Bench,Ben Roethlisberger,QB,24,33,279,3,2,1,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,19
17586,16_Steve_Homan,Steve,Bench,Melvin Gordon,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0
