down,yardline,yards_to_go,count,fantasy_points,avg_fantasy_points
1,fg,long,1,5.0,5.0
1,midfield,long,2,0.15999999999999998,0.07999999999999999
2,goaline,long,1,0.0,0.0
2,midfield,medium,2,-1.6400000000000001,-0.8200000000000001
2,midfield,really_long,1,0.52,0.52
2,touchback,medium,1,0.0,0.0
3,goaline,long,1,0.24,0.24
3,redzone,short,1,0.0,0.0
